Schooling,Adult Mortality,Income composition of resources, BMI , HIV/AIDS,Diphtheria , thinness  1-19 years,Polio, thinness 5-9 years,GDP,Alcohol,percentage expenditure,Life expectancy 
16.2,81.0,0.887,61.6,0.1,99.0,0.6,99.0,0.6,42554.1225,11.1,6646.953935,82.0
16.1,83.0,0.882,6.6,0.1,99.0,0.6,99.0,0.6,4381.288,11.8,683.9190568,81.7
16.0,86.0,0.879,6.1,0.1,99.0,0.6,99.0,0.6,473.34279,11.7,72.8001211,81.3
16.0,88.0,0.879,59.6,0.1,98.0,0.6,98.0,0.6,41631.13141,11.8,6415.35735,81.1
16.1,88.0,0.877,59.1,0.1,98.0,0.6,98.0,0.6,45413.6571,11.9,7002.785925,89.0
15.5,93.0,0.86,57.5,0.1,98.0,0.6,98.0,0.6,34879.72633,12.2,5451.701225,81.0
15.5,94.0,0.857,57.0,0.1,98.0,0.6,99.0,0.6,33874.74255,13.18,5291.234786,82.0
15.4,99.0,0.852,56.4,0.1,97.0,0.6,96.0,0.6,29691.18158,13.49,4572.441963,79.3
15.5,11.0,0.851,55.8,0.1,97.0,0.7,97.0,0.6,24275.2426,13.78,3779.655273,79.2
15.6,13.0,0.849,55.2,0.1,97.0,0.7,98.0,0.6,22527.31775,13.89,3451.185079,79.0
15.7,13.0,0.844,54.6,0.1,97.0,0.7,98.0,0.6,22465.64184,13.63,3410.284431,78.8
12.6,229.0,0.694,36.3,2.7,8.0,6.1,79.0,5.9,7388.984144,3.65,0.0,66.0
12.6,237.0,0.687,35.8,2.8,7.0,6.1,68.0,6.0,9692.163874,0.01,715.2816939,65.5
12.5,255.0,0.678,35.2,3.7,79.0,6.2,77.0,6.1,9679.742995,8.86,154.8758879,64.6
12.5,276.0,0.669,34.6,4.9,82.0,6.3,8.0,6.2,9774.18117,8.3,805.3925284,63.5
12.5,289.0,0.664,34.1,6.0,75.0,6.4,75.0,6.3,1716.2258,8.9,133.5223672,62.8
12.5,294.0,0.66,33.5,7.0,67.0,6.5,68.0,6.4,8754.113376,8.85,145.318282,62.3
12.4,31.0,0.652,33.0,8.0,76.0,6.7,74.0,6.5,763.66223,8.64,52.31086276,61.7
12.4,298.0,0.651,32.4,8.9,82.0,6.8,81.0,6.6,194.2746,8.75,11.05422474,61.6
12.4,291.0,0.645,31.9,10.0,81.0,6.9,78.0,6.8,8352.81711,9.02,545.4389573,61.6
12.4,288.0,0.646,31.4,10.7,45.0,7.1,44.0,6.9,727.777345,8.01,40.53719812,61.4
12.4,37.0,0.64,3.8,10.9,45.0,7.2,44.0,7.1,6741.293948,7.72,353.2438029,65.0
12.3,322.0,0.64,3.3,11.1,45.0,7.4,44.0,7.2,5685.577736,8.13,443.4750634,59.7
12.3,32.0,0.638,29.8,11.0,45.0,7.5,44.0,7.4,4892.11618,6.47,352.232365,59.7
12.3,315.0,0.636,29.2,10.7,45.0,7.7,44.0,7.5,412.55271,8.34,22.69039905,59.7
12.3,37.0,0.633,28.7,10.1,45.0,7.8,44.0,7.7,3976.14887,9.29,183.6980778,59.8
12.2,296.0,0.637,28.1,9.5,45.0,8.0,44.0,7.8,4116.46693,8.87,218.1727473,61.0
8.9,262.0,0.45,27.3,1.7,97.0,7.3,96.0,7.2,1741.142552,3.65,0.0,61.1
8.9,266.0,0.449,26.7,1.7,96.0,7.5,97.0,7.3,1741.142552,0.01,0.0,68.0
8.9,266.0,0.445,26.0,1.6,97.0,7.6,96.0,7.5,1741.142552,0.01,0.0,66.0
8.8,269.0,0.44,25.4,1.4,98.0,7.8,98.0,7.7,1741.142552,0.01,0.0,62.0
8.7,277.0,0.441,24.8,1.8,96.0,8.0,95.0,7.9,1741.142552,3.41,0.0,59.8
8.8,284.0,0.439,24.1,2.1,97.0,8.2,97.0,8.1,1741.142552,3.48,0.0,59.3
8.9,286.0,0.434,23.5,2.7,98.0,8.4,97.0,8.3,1741.142552,2.99,0.0,59.0
8.6,287.0,0.426,22.8,3.0,96.0,8.6,96.0,8.5,1741.142552,2.79,0.0,58.7
8.4,288.0,0.42,22.2,3.1,95.0,8.8,94.0,8.7,1741.142552,2.64,0.0,58.5
8.1,288.0,0.415,21.5,3.0,95.0,9.0,94.0,8.9,1741.142552,2.93,0.0,58.2
7.8,294.0,0.412,2.9,3.0,95.0,9.2,94.0,9.1,1741.142552,2.26,0.0,57.7
7.6,296.0,0.404,2.3,2.9,87.0,9.4,88.0,9.3,1741.142552,2.51,0.0,57.3
7.3,297.0,0.395,19.7,2.7,87.0,9.6,87.0,9.6,1741.142552,2.47,0.0,57.0
7.0,298.0,0.392,19.1,2.5,87.0,9.8,86.0,9.8,1741.142552,2.08,0.0,56.6
6.5,33.0,0.377,18.0,2.0,8.0,1.2,84.0,1.2,1741.142552,2.18,0.0,55.9
13.9,129.0,0.768,56.2,0.1,94.0,2.7,91.0,2.8,3764.64912,3.65,0.0,74.4
13.5,125.0,0.759,55.3,0.1,91.0,2.7,91.0,2.8,4429.6575,6.13,221.482875,74.5
13.5,128.0,0.755,54.4,0.1,93.0,2.7,94.0,2.8,4274.376857,5.91,180.3787034,74.5
13.4,13.0,0.749,53.6,0.1,92.0,2.6,93.0,2.8,4142.869175,7.71,158.2576025,74.2
13.3,127.0,0.742,52.8,0.1,94.0,2.6,88.0,2.8,3725.63221,8.14,198.94876,73.9
13.3,132.0,0.738,52.0,0.1,92.0,2.6,88.0,2.8,2964.47734,7.24,194.1732658,73.8
12.8,133.0,0.734,51.3,0.1,88.0,2.6,93.0,2.8,276.588512,6.66,18.5314303,73.2
13.1,128.0,0.735,5.5,0.1,92.0,2.6,9.0,2.8,3174.9491,7.17,151.762567,73.9
12.5,12.0,0.722,49.9,0.1,98.0,2.7,88.0,2.9,2492.12878,8.65,106.164686,74.4
12.6,126.0,0.714,49.2,0.1,88.0,2.7,89.0,2.9,1872.68416,6.18,110.1138286,73.9
12.0,134.0,0.694,48.1,0.1,78.0,2.8,66.0,3.0,127.367228,3.74,7.132564768,72.3
11.8,132.0,0.684,47.5,0.1,75.0,2.9,74.0,3.0,928.18227,3.36,70.54185252,72.7
11.8,142.0,0.677,47.0,0.1,84.0,2.9,89.0,3.0,779.3845935,2.72,60.55818291,71.7
11.7,121.0,0.673,46.5,0.1,87.0,3.0,83.0,3.1,733.974142,2.76,57.10318825,73.0
11.4,129.0,0.0,46.0,0.1,8.0,3.1,81.0,3.1,691.997711,3.28,47.81704183,71.8
17.1,68.0,0.924,62.3,0.1,95.0,1.1,94.0,1.1,41176.88158,3.65,0.0,81.0
17.0,69.0,0.92,61.9,0.1,95.0,1.1,94.0,1.1,4792.65288,11.03,941.7562909,89.0
16.9,71.0,0.919,61.4,0.1,95.0,1.1,94.0,1.1,4653.91143,10.94,895.8779503,86.0
16.9,71.0,0.916,6.9,0.1,95.0,1.1,94.0,1.1,4465.24891,11.18,839.91332,86.0
16.8,74.0,0.912,6.4,0.1,95.0,1.1,94.0,1.1,4681.32796,11.2,869.790735,85.0
16.7,76.0,0.907,59.9,0.1,95.0,1.1,94.0,1.1,41785.55691,11.2,7584.078579,81.0
16.7,79.0,0.906,59.5,0.1,96.0,1.1,95.0,1.1,41732.7725,11.22,7641.270645,80.0
16.6,8.0,0.903,59.0,0.1,96.0,1.1,95.0,1.1,45699.19832,11.36,8285.264655,79.9
16.6,82.0,0.898,58.5,0.1,96.0,1.1,95.0,1.1,41814.8191,11.5,7777.556353,79.8
16.5,84.0,0.892,58.0,0.1,96.0,1.1,94.0,1.1,36447.87232,11.76,6407.535954,79.6
16.4,85.0,0.884,57.6,0.1,96.0,1.1,95.0,1.1,34696.6292,11.67,6012.92584,79.2
16.4,86.0,0.877,57.1,0.1,96.0,1.1,96.0,1.1,34165.9343,11.83,5842.374765,79.1
16.3,91.0,0.867,56.1,0.1,93.0,1.2,97.0,1.1,2525.16445,12.25,437.1059663,78.4
16.2,92.0,0.86,55.6,0.1,93.0,1.2,96.0,1.1,23687.31689,12.46,4057.637383,78.3
16.2,95.0,0.855,55.1,0.1,9.0,1.2,94.0,1.2,23718.7467,12.91,4238.540035,78.0
11.4,249.0,0.575,28.6,0.7,88.0,6.2,88.0,6.1,1361.11395,3.65,0.0,62.4
11.7,253.0,0.576,28.0,0.8,98.0,6.4,93.0,6.3,1432.227943,0.01,97.67794571,62.1
11.5,254.0,0.57,27.3,0.9,9.0,6.6,91.0,6.4,1814.492297,0.01,28.66897829,61.9
11.2,257.0,0.563,26.7,0.9,92.0,6.7,91.0,6.6,1629.8222,0.01,151.899429,61.6
10.9,263.0,0.554,26.1,1.3,91.0,6.9,91.0,6.8,1574.978653,1.64,225.2219474,61.2
10.5,267.0,0.547,25.5,1.9,94.0,7.1,94.0,7.0,1312.67557,1.69,195.9824626,69.0
10.4,271.0,0.542,24.9,2.1,94.0,7.3,94.0,7.2,186.76538,1.76,30.72290501,66.0
9.8,275.0,0.53,24.2,2.2,93.0,7.5,92.0,7.4,1224.41554,1.78,161.0106435,63.0
9.1,28.0,0.519,23.6,2.6,94.0,7.7,94.0,7.6,19.686718,1.25,3.181373629,59.9
8.7,288.0,0.51,23.0,2.9,84.0,7.9,84.0,7.9,922.9351677,1.7,129.0263364,59.4
8.1,296.0,0.499,22.4,3.1,84.0,8.1,85.0,8.1,498.172394,1.5,78.71123825,58.9
7.7,34.0,0.491,21.8,3.2,8.0,8.4,81.0,8.3,423.1936389,1.46,53.23775977,58.3
7.9,38.0,0.489,21.2,3.4,8.0,8.6,8.0,8.5,373.2815537,1.53,31.09435342,57.9
7.6,31.0,0.484,2.7,3.5,78.0,8.8,8.0,8.8,39.484473,1.6,3.336437969,57.6
8.0,39.0,0.485,2.1,3.5,79.0,9.0,81.0,9.0,273.6596668,1.49,25.55981288,57.4
17.2,72.0,0.865,66.5,0.1,99.0,0.8,99.0,0.7,187.78991,3.65,0.0,81.0
17.2,73.0,0.862,66.0,0.1,99.0,0.8,99.0,0.7,21673.7817,7.53,2163.043414,88.0
17.1,74.0,0.86,65.4,0.1,99.0,0.8,99.0,0.7,21874.8195,7.46,2183.106986,86.0
16.8,76.0,0.858,64.9,0.1,99.0,0.8,99.0,0.7,22242.68193,8.2,2528.992935,84.0
16.7,76.0,0.86,64.3,0.1,99.0,0.8,99.0,0.7,25916.29353,8.02,3192.887363,85.0
16.4,76.0,0.859,63.7,0.1,99.0,0.8,99.0,0.7,26917.75898,9.0,3189.754439,83.0
16.2,78.0,0.857,63.1,0.1,99.0,0.8,99.0,0.7,2971.973,9.08,372.6854142,80.0
16.4,8.0,0.855,61.8,0.1,99.0,0.8,99.0,0.7,28827.32636,9.67,3632.243121,79.4
16.3,77.0,0.85,61.2,0.1,98.0,0.8,98.0,0.7,2481.15781,9.42,318.5806628,79.7
15.6,81.0,0.839,6.5,0.1,96.0,0.8,96.0,0.7,22551.73574,9.95,2785.139364,79.3
15.3,81.0,0.83,59.9,0.1,95.0,0.8,95.0,0.8,21955.149,9.56,287.6124519,79.2
15.2,81.0,0.823,59.2,0.1,94.0,0.8,93.0,0.8,18477.57841,9.46,2124.921517,79.1
14.6,81.0,0.811,58.6,0.1,92.0,0.8,92.0,0.8,1411.31339,8.09,160.8897265,79.0
14.2,83.0,0.801,58.0,0.1,91.0,0.9,9.0,0.8,12538.17883,8.62,1403.022211,78.7
13.9,84.0,0.794,57.4,0.1,89.0,0.9,89.0,0.8,1242.95373,8.48,122.1823517,78.2
15.8,142.0,0.751,48.4,0.1,92.0,3.8,99.0,3.8,9212.192824,3.65,0.0,73.6
15.8,143.0,0.749,47.4,0.1,97.0,3.8,81.0,3.8,8569.776998,8.42,789.2764615,73.5
15.8,144.0,0.746,46.5,0.1,97.0,3.8,98.0,3.8,7955.615985,8.25,780.4459281,73.3
15.8,146.0,0.744,45.6,0.1,97.0,3.8,98.0,3.8,7583.1872,8.07,865.9999782,73.1
15.8,15.0,0.741,44.7,0.1,95.0,3.8,95.0,3.8,741.48438,7.84,11.56715633,72.9
15.8,154.0,0.0,43.9,0.1,97.0,3.8,94.0,3.8,7365.666659,7.91,145.8401998,72.6
15.6,158.0,0.0,43.1,0.1,99.0,3.8,99.0,3.8,7395.88125,8.42,146.4384488,72.4
15.4,162.0,0.0,42.4,0.1,99.0,3.8,99.0,3.9,7946.944346,8.92,754.9597129,72.1
15.3,164.0,0.0,41.8,0.1,96.0,3.9,96.0,3.9,7322.596862,9.06,95.19375921,71.9
15.1,167.0,0.0,41.1,0.1,91.0,3.9,91.0,3.9,6764.722867,9.06,662.2663687,71.7
14.9,169.0,0.0,4.5,0.1,99.0,3.9,99.0,4.0,6754.512393,8.8,119.5548694,71.5
14.8,187.0,0.0,39.9,0.1,83.0,4.0,84.0,4.0,5836.17763,8.43,100.965873,73.0
14.6,173.0,0.0,39.4,0.1,97.0,4.0,98.0,4.1,5773.73577,9.75,77.9454329,71.1
14.4,176.0,0.0,38.8,0.1,98.0,4.1,98.0,4.1,5292.232379,10.71,513.3465408,79.0
14.3,178.0,0.0,38.2,0.1,96.0,4.2,96.0,4.2,519.958715,9.61,81.11355954,77.0
14.1,182.0,0.0,37.7,0.1,97.0,4.3,97.0,4.2,5117.589923,9.4,676.5453878,74.0
10.7,186.0,0.637,5.6,0.4,74.0,1.2,9.0,1.2,3923.573344,3.65,0.0,71.9
10.7,187.0,0.614,49.9,0.4,73.0,1.2,65.0,1.2,3687.763767,1.88,657.5282797,71.7
10.7,189.0,0.611,49.3,0.4,85.0,1.2,84.0,1.2,3452.828934,1.93,582.1469583,71.4
10.6,189.0,0.616,48.6,0.4,96.0,1.2,94.0,1.2,3299.65139,2.02,484.7187892,71.3
10.5,193.0,0.609,47.9,0.4,88.0,1.2,88.0,1.2,3187.845296,2.16,457.7745845,71.1
10.5,196.0,0.602,47.2,0.4,94.0,1.3,94.0,1.3,2825.5247,2.14,443.3248254,77.0
10.4,198.0,0.596,46.5,0.4,92.0,1.3,92.0,1.3,2635.753474,2.14,445.4423371,76.0
10.4,19.0,0.589,45.9,0.4,95.0,1.3,96.0,1.3,2794.22189,2.21,472.2234994,79.0
10.1,192.0,0.578,45.2,0.4,85.0,1.3,85.0,1.3,2489.955836,2.4,380.9632429,75.0
9.8,24.0,0.57,44.5,0.4,89.0,1.4,9.0,1.4,2256.56724,2.38,352.0244894,69.7
9.6,28.0,0.567,43.8,0.4,87.0,1.4,87.0,1.4,277.83438,2.35,41.50845637,69.2
9.3,21.0,0.564,43.1,0.4,87.0,1.4,88.0,1.4,1872.73783,2.4,288.4016258,69.6
9.0,24.0,0.56,42.4,0.4,84.0,1.4,84.0,1.4,1753.349471,2.45,249.3262948,69.4
8.8,21.0,0.553,41.7,0.3,82.0,1.5,82.0,1.5,171.771491,2.41,25.25040918,69.3
8.5,211.0,0.546,41.1,0.3,77.0,1.5,78.0,1.5,1568.376276,2.53,225.0619956,68.4
8.8,284.0,0.414,23.3,0.5,54.0,7.3,42.0,7.3,554.48766,3.65,0.0,59.0
8.6,299.0,0.412,22.7,0.5,51.0,7.5,42.0,7.4,561.997387,0.01,50.57976483,58.1
8.5,284.0,0.406,22.2,1.0,63.0,7.7,63.0,7.6,54.169324,0.01,5.140668848,58.8
8.5,288.0,0.396,21.7,1.9,62.0,7.8,63.0,7.8,52.3485646,0.01,4.344930862,58.4
8.4,29.0,0.385,21.2,2.0,63.0,8.0,63.0,8.0,459.2912,0.22,42.2547904,58.1
8.3,291.0,0.38,2.8,2.2,64.0,8.2,62.0,8.2,438.7513346,0.2,29.74734049,57.8
8.1,297.0,0.376,2.3,2.3,57.0,8.4,6.0,8.4,436.6895539,0.18,24.84763562,57.3
7.9,33.0,0.371,19.8,2.3,6.0,8.6,59.0,8.6,437.4467238,0.21,19.68510257,56.8
7.6,36.0,0.364,19.4,2.4,63.0,8.9,46.0,8.8,49.456775,0.19,1.399626733,56.4
7.1,317.0,0.356,19.0,2.6,57.0,9.1,53.0,9.1,296.68382,0.16,10.3839337,55.6
6.6,327.0,0.346,18.5,2.7,59.0,9.3,59.0,9.3,33.424498,0.21,1.099665984,54.7
5.1,334.0,0.325,18.1,2.8,6.0,9.5,65.0,9.5,386.3288283,0.34,18.93011259,54.0
5.9,338.0,0.338,17.7,2.9,57.0,9.7,61.0,9.7,37.1931781,0.18,2.39524067,53.3
5.5,337.0,0.329,17.3,3.0,53.0,9.9,56.0,9.9,322.811171,0.21,21.3378184,52.9
5.1,336.0,0.322,16.9,3.0,5.0,1.1,52.0,1.1,315.83983,0.17,19.89790929,52.5
4.8,328.0,0.316,16.6,3.0,46.0,1.3,47.0,1.3,34.516918,0.17,2.215986136,52.5
9.2,275.0,0.421,26.3,3.2,87.0,7.1,87.0,7.0,596.8717189,3.65,0.0,58.9
9.2,282.0,0.419,25.6,3.4,87.0,7.3,87.0,7.1,642.6256154,0.01,50.06053544,58.4
9.1,279.0,0.415,25.0,4.5,87.0,7.5,87.0,7.3,61.566347,0.01,8.20063742,58.1
9.1,285.0,0.416,24.3,5.3,87.0,7.7,87.0,7.5,67.7518833,0.01,0.948526366,57.6
9.0,289.0,0.41,23.7,5.7,86.0,7.8,85.0,7.7,692.69989,3.57,40.45367358,57.1
8.9,287.0,0.405,23.1,5.9,83.0,8.0,82.0,7.9,543.957418,3.21,53.30782696,56.7
8.9,288.0,0.401,22.5,6.0,8.0,8.3,78.0,8.1,544.222779,2.55,47.12969266,56.3
8.8,297.0,0.398,21.9,6.0,77.0,8.5,77.0,8.4,583.5445622,2.64,28.30191127,55.6
8.8,32.0,0.394,21.3,5.7,74.0,8.7,76.0,8.6,481.694976,2.98,31.06932595,55.0
8.3,36.0,0.388,2.7,5.6,71.0,8.9,74.0,8.8,418.94454,3.22,21.53374936,54.4
8.0,37.0,0.0,2.1,5.4,68.0,9.2,73.0,9.0,424.9534585,3.1,22.09757984,53.9
7.7,38.0,0.0,19.6,5.0,64.0,9.4,69.0,9.3,393.3138244,2.58,13.52999556,53.5
7.4,38.0,0.0,19.0,4.6,6.0,9.6,65.0,9.5,36.5718585,2.16,2.527115422,53.0
7.1,35.0,0.0,18.5,4.1,57.0,9.8,61.0,9.7,321.481324,2.47,24.65761755,52.8
6.7,32.0,0.0,17.9,3.6,53.0,1.0,56.0,1.0,39.486749,2.55,0.868708478,52.5
6.4,3.0,0.0,17.4,3.1,49.0,1.2,52.0,1.2,297.7519443,2.84,6.699418747,52.1
10.3,215.0,0.638,46.7,0.3,95.0,5.5,92.0,5.3,4136.689919,3.65,0.0,66.2
10.3,217.0,0.636,45.9,0.3,98.0,5.5,97.0,5.3,43.82321,7.64,4.141293345,66.0
10.3,218.0,0.633,45.0,0.3,98.0,5.5,98.0,5.3,3944.178173,7.56,345.9044258,65.9
10.6,22.0,0.63,44.1,0.3,97.0,5.6,97.0,5.3,3785.935665,7.57,497.4719464,65.8
10.3,229.0,0.624,43.2,0.4,93.0,5.6,93.0,5.3,3439.597513,7.56,536.2332523,65.6
10.2,221.0,0.618,42.4,0.4,95.0,5.6,95.0,5.3,326.281212,7.52,48.02859441,65.9
10.5,218.0,0.618,41.6,0.3,98.0,5.6,97.0,5.4,2716.35256,7.49,466.6693698,66.1
10.7,218.0,0.618,4.9,0.8,93.0,5.6,93.0,5.4,2576.124957,7.32,493.3279293,66.3
11.2,232.0,0.62,4.3,1.9,94.0,5.7,94.0,5.5,2327.58324,7.2,362.8702271,65.7
11.7,24.0,0.622,39.6,1.1,93.0,5.7,92.0,5.5,1945.6395,7.04,170.6325842,65.2
11.4,238.0,0.619,39.0,1.8,93.0,5.7,93.0,5.5,198.455216,7.35,17.46405901,65.0
11.2,237.0,0.613,38.4,1.9,91.0,5.8,91.0,5.6,145.58861,7.84,1.776181042,65.1
11.1,237.0,0.611,37.8,2.1,9.0,5.8,91.0,5.6,986.7958173,7.93,16.47949015,65.3
10.9,247.0,0.606,36.4,1.7,85.0,5.9,9.0,5.7,925.582546,6.71,15.54978677,65.4
10.9,246.0,0.602,35.7,1.1,88.0,5.9,79.0,5.8,946.599372,6.63,16.75480888,65.4
9.1,24.0,0.49,49.9,0.5,6.0,3.9,56.0,3.9,814.5463952,3.65,0.0,63.5
9.1,245.0,0.487,48.8,0.5,48.0,3.9,55.0,3.9,83.1148117,0.01,5.103249438,63.1
9.1,253.0,0.483,47.7,0.5,68.0,3.9,67.0,3.9,81.265673,5.68,4.989712322,62.7
8.9,259.0,0.477,46.5,0.8,67.0,3.9,67.0,3.9,766.8437623,5.68,26.37942542,62.3
8.7,259.0,0.47,45.3,1.5,68.0,4.0,67.0,4.0,74.9358452,5.68,4.106484317,62.3
8.6,682.0,0.47,44.2,1.9,66.0,4.0,66.0,4.0,662.2795182,5.76,36.2929176,36.3
8.5,251.0,0.466,43.0,2.0,65.0,4.1,65.0,4.1,668.297646,5.85,41.30079452,62.5
8.4,259.0,0.462,41.8,2.4,63.0,4.2,64.0,4.2,674.7564147,5.95,63.83195683,62.1
8.4,266.0,0.458,4.7,2.7,63.0,4.2,62.0,4.2,615.8198192,6.08,56.77858733,61.8
8.3,28.0,0.455,39.6,3.3,6.0,4.3,61.0,4.3,55.47626,6.18,6.995556386,61.1
8.2,29.0,0.452,38.5,3.9,6.0,4.4,6.0,4.4,465.311876,5.57,38.10904264,65.0
8.1,32.0,0.45,37.5,4.3,55.0,4.5,58.0,4.5,387.9429725,6.1,64.39853344,58.7
8.1,3.0,0.447,36.5,4.6,53.0,4.5,56.0,4.6,329.782946,6.64,44.25687135,59.7
8.0,33.0,0.444,35.6,4.8,48.0,4.6,54.0,4.7,393.16327,6.1,50.28558223,59.3
7.9,35.0,0.443,34.8,5.0,45.0,4.7,52.0,4.7,413.7383164,6.22,60.77815868,58.9
11.2,147.0,0.623,51.0,0.3,97.0,2.1,97.0,2.1,2326.15856,3.65,0.0,74.6
11.4,149.0,0.618,5.2,0.3,97.0,2.1,97.0,2.1,2242.711912,2.87,345.3776344,74.5
11.6,15.0,0.614,49.3,0.4,97.0,2.2,97.0,2.1,2136.77395,3.11,311.7553193,74.3
11.6,151.0,0.614,48.4,0.4,97.0,2.2,97.0,2.1,2178.38325,3.11,363.5721644,74.1
11.5,156.0,0.606,46.8,0.4,97.0,2.3,97.0,2.2,1932.85829,3.1,302.1057507,73.6
11.3,157.0,0.603,45.9,0.5,97.0,2.3,97.0,2.2,1815.489496,3.08,286.1211446,73.4
11.1,159.0,0.597,45.1,0.6,93.0,2.3,93.0,2.3,1751.595857,3.14,231.9112915,73.2
10.9,16.0,0.59,44.3,0.7,94.0,2.4,94.0,2.3,1592.572182,3.16,222.4823338,73.0
10.8,161.0,0.583,43.5,0.8,95.0,2.4,94.0,2.4,1437.628785,3.23,192.9297829,72.8
10.6,163.0,0.577,42.8,0.9,98.0,2.5,98.0,2.4,1311.741714,3.23,203.7134882,72.5
10.4,165.0,0.571,42.0,1.2,94.0,2.6,94.0,2.5,1217.657961,3.02,188.2499208,72.2
10.1,169.0,0.561,4.4,1.5,95.0,2.7,95.0,2.6,1132.8721,3.09,154.8636161,71.6
9.9,171.0,0.557,39.6,1.6,96.0,2.7,99.0,2.7,113.4546,2.74,15.36175284,71.3
9.8,174.0,0.551,38.8,1.7,94.0,2.8,88.0,2.7,188.783165,2.61,28.80831098,71.0
15.6,134.0,0.834,64.8,0.1,99.0,1.6,99.0,1.6,12365.6263,3.65,0.0,75.8
15.8,137.0,0.834,64.2,0.1,99.0,1.7,99.0,1.6,14117.97668,0.01,160.9449342,75.6
15.4,139.0,0.824,63.6,0.1,99.0,1.7,99.0,1.7,13613.6147,10.88,155.1952076,75.5
15.4,146.0,0.823,63.0,0.1,99.0,1.7,99.0,1.7,12834.32349,11.27,164.2793407,75.0
15.4,15.0,0.821,62.4,0.1,99.0,1.7,99.0,1.7,1448.87958,11.51,17.82121883,74.8
15.3,156.0,0.817,61.7,0.1,99.0,1.8,99.0,1.8,1325.53379,10.78,19.22023996,74.5
15.3,162.0,0.816,61.1,0.1,99.0,1.8,99.0,1.8,12967.16543,11.46,1281.155944,74.2
15.3,165.0,0.812,6.5,0.1,99.0,1.9,99.0,1.9,15669.25929,11.64,181.7634078,74.1
15.3,176.0,0.809,59.9,0.1,99.0,1.9,99.0,1.9,13842.6549,12.55,163.3433278,73.5
15.2,177.0,0.802,59.3,0.1,99.0,2.0,99.0,2.0,11398.76584,13.16,1299.459306,73.4
15.0,182.0,0.795,58.8,0.1,99.0,2.0,99.0,2.0,11161.72441,12.94,1317.08348,72.9
15.3,18.0,0.793,58.2,0.1,99.0,2.1,99.0,2.1,1259.5266,13.28,146.8608016,72.9
14.9,184.0,0.784,57.6,0.1,99.0,2.1,99.0,2.1,8396.25323,13.24,1030.220271,72.5
14.6,184.0,0.775,57.1,0.1,99.0,2.2,98.0,2.2,665.6443,13.29,8.98619805,72.5
14.2,185.0,0.769,56.6,0.1,99.0,2.2,99.0,2.2,527.85364,13.18,7.601092416,72.3
13.9,193.0,0.761,56.1,0.1,99.0,2.3,99.0,2.3,4623.46712,12.22,75.36251406,71.7
19.0,49.0,0.919,61.0,0.1,92.0,1.0,92.0,0.9,5734.4436,3.65,0.0,82.7
19.0,49.0,0.915,6.6,0.1,9.0,1.0,9.0,0.9,52473.11356,7.45,8254.020763,82.5
19.0,5.0,0.907,6.2,0.1,91.0,1.0,91.0,0.9,4781.3888,7.31,764.5440691,82.4
18.7,5.0,0.901,59.7,0.1,89.0,1.0,89.0,0.9,44333.8518,7.81,6818.546407,82.5
18.6,51.0,0.894,59.3,0.1,95.0,0.9,95.0,0.9,46.217,8.13,7.0480925,82.1
18.4,53.0,0.894,58.9,0.1,96.0,0.9,96.0,0.9,41676.44527,8.25,6005.575763,81.8
18.4,55.0,0.894,58.5,0.1,96.0,0.9,96.0,0.9,4461.89251,10.22,687.5776358,81.6
18.2,59.0,0.887,57.8,0.1,97.0,0.9,97.0,0.9,68348.31817,7.53,12042.97366,81.3
18.1,61.0,0.884,57.4,0.1,97.0,0.9,97.0,0.9,5613.54115,7.2,1003.139804,81.1
17.9,62.0,0.879,56.9,0.1,95.0,0.9,95.0,0.9,56249.7555,7.05,10631.20379,81.0
18.3,65.0,0.873,56.5,0.1,99.0,1.0,99.0,0.9,46917.27216,6.79,8506.101443,88.0
17.6,65.0,0.866,55.9,0.1,97.0,1.0,97.0,0.9,3944.999,6.61,725.4853161,87.0
17.2,7.0,0.859,55.4,0.1,95.0,1.0,95.0,0.9,31996.2172,6.61,5948.096777,84.0
17.1,72.0,0.854,54.8,0.1,92.0,1.0,92.0,0.9,28585.9254,6.37,5048.274426,80.0
16.8,74.0,0.847,54.2,0.1,98.0,1.0,98.0,0.9,31813.37344,6.17,5809.12199,79.7
11.6,181.0,0.615,18.7,0.2,87.0,26.7,86.0,27.3,1613.18878,3.65,0.0,68.3
11.6,184.0,0.607,18.1,0.2,85.0,26.8,84.0,27.4,1573.11889,3.07,86.52153895,68.0
11.5,187.0,0.599,17.5,0.2,83.0,26.8,82.0,27.5,1452.195373,3.11,67.67230438,67.6
11.3,19.0,0.59,17.0,0.2,82.0,26.9,79.0,27.6,1446.98541,3.1,64.96964491,67.3
10.8,193.0,0.58,16.4,0.2,82.0,26.9,79.0,27.7,1461.671957,3.0,64.6059005,66.8
10.4,196.0,0.569,15.9,0.2,79.0,27.0,76.0,27.8,1345.77153,2.77,57.73359864,66.4
10.5,2.0,0.563,15.4,0.2,74.0,27.0,73.0,27.8,19.317765,2.5,0.844186331,66.0
10.2,23.0,0.556,14.9,0.3,7.0,27.0,69.0,27.9,991.484634,1.93,43.03043312,65.5
9.7,28.0,0.536,13.9,0.3,65.0,27.1,66.0,28.0,792.259698,1.37,34.85942671,64.8
9.4,211.0,0.526,13.5,0.3,65.0,27.2,65.0,28.1,77.819,1.27,3.5096369,64.4
